site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4053000,3/7/2000,35,2,8,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_200027_20000308,20,152.532974,422.2941176,10:39:58,1,0,211,1,0,200,714,68,0.235027193,27,LE07,75.91667779,55.760372,2000-03-08T10:39:58Z,3,2000,10,Spring,2000,428,2020,1984,36,76910,868.6,860.3823529,608.5,616.8046514,359,274,868.6,860.3823529,608.5,616.8046514,359,274,0.710113575,0.700552613,0.990539204,0.413308773,0.707243702,1.009551157,0.716895982,0.41725635,0.98653601,1.394902504,1.408225437,0.582031927,1.694986072,2.396608225,2.419498607,1.718118806,0.588009506,0.591333947,0.712327842,0.708884928,0.897777778,0.890137179,0.582480775,0.702178313,0.889284086,0.579224222,0.582480775,0.881715773,0.351941128,0.409652682,0.495682633,0.411931596,0.499023131,0.623587927,0.35674433,0.417578127,0.502447582,0.419914264,0.505833671,0.637524188,864.4911765,738.5935022,-0.302307456,0.505896098,-164.2882779,257.8046514,-251.7953486,-0.169512966,0.411177308,-0.006777622,0.164892936,0.161400969,0.299447387,0.483743635,2954.287004,571,#7B7A56,687
4053000,4/10/2006,30,3.440000057,7.429999828,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_1_LT05_199027_20060411,9,149.653305,0,10:32:51,1,0,173,1,0.03768888,199,703,68,0.446593757,27,LT05,117.8313304,42.721428,2006-04-11T10:32:51Z,4,2006,10,Spring,2010,428,2020,1984,36,76709,637.8659757,718.2033866,453,349.7085517,120.8857365,98.84405102,578.3287334,650.7853764,437.6546068,318.0546346,97.45851811,75.25535902,0.549954751,0.756757501,1.125286258,0.16851751,0.672502215,0.888662767,0.488724311,0.149755237,1.376035936,2.046143353,1.818331414,0.306420682,4.49067578,6.677562814,5.934101448,3.263487284,0.596929036,0.531337274,0.772914738,0.765279425,1.080759762,1.391842183,0.640547291,0.86115842,1.216164108,0.726012329,0.640547291,1.566220882,0.35607321,0.488244899,0.647621875,0.451730525,0.584909025,1.053287011,0.258767377,0.313051033,0.470643141,0.292211458,0.425068132,0.594368966,614.5570549,484.4200055,-0.216160553,0.458743564,-177.7004255,220.5961165,-260.2740988,-0.29036025,0.739500666,0.158261889,0.343432082,0.223327219,0.327497785,0.362437582,1984.823351,564,#525C3E,688
4053000,4/23/2008,34,16,2,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_199027_20080424,14,147.25209,0,10:31:19,1,0,158,1,0,199,470,68,0.465388752,27,LE07,67.83224725,38.226719,2008-04-24T10:31:19Z,4,2008,10,Spring,2010,428,2020,1984,36,76855,661,664,406,446.5654803,132.9930252,68.73311737,661,664,406,446.5654803,132.9930252,68.73311737,0.675590742,0.614220877,1.004538578,0.201199735,0.611445783,0.995481928,0.672538374,0.200290701,0.909161182,1.486904002,1.480186063,0.297813044,3.052791675,4.992743034,4.97018546,3.357811282,0.59519228,0.617757009,0.829367358,0.775307018,1.226360953,1.140523336,0.62230553,0.778825809,1.231926888,0.599513087,0.62230553,1.14569969,0.306415094,0.366569749,0.511339504,0.365579524,0.509414747,0.700533244,0.337030551,0.418524349,0.562429979,0.417350916,0.560312909,0.828518106,662.5,555.2827401,-0.384036145,0.593879381,-123.7666554,313.5724551,-214.4345197,-0.193608887,0.666263014,-0.047580486,0.195787213,0.168604651,0.388554217,0.369797115,2177.56548,570,#5E5E3A,689
4053000,5/28/2009,14,43,28,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_199027_20090529,11,141.524643,0,10:31:40,1,0,129,1,0.110255218,199,325,68,0.950485395,27,LE07,68.92316319,30.272598,2009-05-29T10:31:40Z,5,2009,10,Spring,2010,428,2020,1984,36,76859,256.5121951,400.4594595,220.6486486,400.1666667,118.5857143,86,256.5121951,400.4594595,220.6486486,400.1666667,118.5857143,86,1.560029793,0.860187753,1.561171231,0.462300493,0.550988729,0.640544727,0.999268858,0.296124143,0.551391875,1.000731677,0.641013399,0.29634081,1.860668041,3.376962072,2.163095249,3.374493033,0.320389489,0.41299122,0.494200135,0.413185997,0.756150388,0.49447907,0.839254655,0.645054092,1.180480232,0.609825415,0.839254655,0.771966499,0.335857182,0.33600693,0.588242811,0.275595114,0.425104904,0.42534484,0.609107964,0.838641041,1.06683257,0.644278607,0.770966935,1.179617133,328.4858273,400.3130631,-0.089555998,2.041529304,167.3388167,281.5809524,143.6544715,0.218759092,0.543062067,-0.289164931,3.66E-04,0.300091407,0.449011271,0.22302523,1277.78697,553,#24391F,690
4053000,10/25/2011,2,3.400000095,0.800000012,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_199027_20111026,0,162.639664,0,10:34:35,1,0,224,1,0,199,194,68,0.702847858,27,LE07,50.65570922,61.428947,2011-10-26T10:34:35Z,10,2011,10,Fall,2015,428,2020,1984,36,76864,278.8556331,374,288,330.8571429,155,81,278.8556331,374,288,330.8571429,155,81,1.186481833,1.032792477,1.341195786,0.555843173,0.770053476,0.745603297,0.884644767,0.414438503,0.870466321,1.130397237,0.842827907,0.468480138,1.858064516,2.412903226,1.799068601,2.134562212,0.395620071,0.421232074,0.527137303,0.450597745,0.629470955,0.573945731,0.659779983,0.604339797,0.844243792,0.613403581,0.659779983,0.769773596,0.441138876,0.472353559,0.663815283,0.408593433,0.54442344,0.592766833,0.506784542,0.583670909,0.762597319,0.499784204,0.625438833,0.746855853,326.4278166,352.4285714,0.024450179,1.419855831,73.26964874,175.8571429,52.00150972,0.085288535,0.413988658,-0.069252078,0.061207945,0.34935174,0.254396703,0.208289339,1271.712776,542,#283529,691
4053000,11/15/2013,51,NA,NA,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_199027_20131116,27,164.576355,74.93333333,10:37:24,1,0,236,1,0,199,369,68,0.546593051,27,LE07,103.9911252,67.639481,2013-11-16T10:37:24Z,11,2013,10,Fall,2015,428,2020,1984,36,76876,774,791,658,552,135,97,774,791,658,552,135,97,0.713178295,0.850129199,1.021963824,0.174418605,0.831858407,0.978508217,0.697850822,0.170670038,1.192028986,1.432971014,1.402173913,0.244565217,4.874074074,5.859259259,5.733333333,4.088888889,0.576321668,0.534161491,0.835853132,0.639669421,0.976040353,1.126637555,0.552374302,0.653719008,0.997477932,0.59653092,0.552374302,1.151382824,0.420447284,0.496229261,0.723872387,0.489947878,0.710583153,0.957787482,0.352715655,0.38547486,0.607260726,0.380952381,0.596112311,0.696090794,782.5,671.5,-0.14664981,0.65258216,-112.2727273,417,-222,-0.167420814,0.708423326,0.087603306,0.177959792,0.187969925,0.168141593,0.440526382,2775,568,#6E705D,692
4053000,1/18/2017,11,NA,NA,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,2_LC08_199027_20170119,0.89,159.478912,53,10:41:21,1,0,240,1,0,199,569,324,0.186656141,27,LC08,110.851654,70.179245,2017-01-19T10:41:21Z,1,2017,10,Winter,2020,428,2020,1984,36,77005,485.6307718,605.3684211,421,197.3846154,105.2972156,69.65347573,550.9782732,668.3979217,514.1396635,384.575359,146.3839772,85.35434847,0.697986432,0.933139633,1.213111214,0.265680126,0.769211942,0.82432673,0.575368873,0.21900723,1.336902252,1.738015466,1.432692606,0.380637952,3.51226735,4.566059309,3.76392474,2.627168399,0.523259501,0.465928762,0.676227925,0.613073399,0.834153752,1.037703334,0.62753419,0.743726215,1.011921271,0.714441053,0.62753419,1.258849551,0.421641546,0.54955659,0.7372634,0.488274178,0.631015078,0.968322108,0.315386966,0.36106364,0.551471432,0.325211954,0.471997917,0.582228001,609.6880974,526.4866403,-0.055114788,0.588716609,-96.92712598,238.1913818,-166.4029142,-0.177865713,0.640679359,0.144166172,0.269543936,0.293531456,0.230788058,0.37224642,2118.091217,554,#4E5F49,693
4053000,10/25/2017,2.799999952,0.600000024,0.300000012,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,1_2_LE07_199027_20171026,16,165.134842,0,10:43:52,1,0,223,1,0,199,186,68,0.829073399,27,LE07,58.00352133,61.198914,2017-10-26T10:43:52Z,10,2017,10,Fall,2020,428,2020,1984,36,76892,334.45,444.3846154,349,398.2569006,218,170,334.45,444.3846154,349,398.2569006,218,170,1.190781584,1.043504261,1.328702692,0.651816415,0.785355721,0.752613813,0.896198669,0.490566038,0.876318777,1.115824019,0.83978457,0.547385368,1.600917431,2.038461538,1.534174312,1.826866517,0.396906625,0.421548381,0.504918128,0.447570306,0.589858907,0.542711976,0.650207938,0.594687871,0.783747117,0.606497107,0.650207938,0.721102863,0.448105404,0.476315973,0.631731378,0.414173754,0.526884218,0.566322259,0.511349769,0.582715489,0.720892209,0.501972048,0.601247208,0.702393123,389.4173077,421.320758,0.032741908,1.547933883,83.80336528,180.2569006,63.80690063,0.087083799,0.341772152,-0.065916957,0.054741802,0.3553919,0.247386187,0.247488176,1526.091516,540,#2F3F32,694
4053000,7/23/2018,9.699999809,NA,NA,PONT DE CHAUMONT SUR LOIRE,6711018,563708.6,"c(563708.6, 6711018)",307,2_LC08_200027_20180724,19.48,143.152573,560.8980392,10:46:38,1,0,135,1,0.096072722,200,322,322,0.99992284,27,LC08,73.32116252,31.925072,2018-07-24T10:46:38Z,7,2018,10,Summer,2020,428,2020,1984,36,77041,337.4017407,530.5,308.6363636,457.4,141.6060606,84.92476402,400.0625991,593.5122505,392.5028904,706.8662267,189.4014386,102.4233734,1.766889053,0.981103686,1.483548454,0.473429506,0.661322306,0.674059548,1.190988436,0.319119679,0.555271812,0.839638715,0.565966493,0.267945237,2.072333206,3.133620604,2.112246887,3.732105901,0.307650892,0.405736771,0.510991958,0.363901981,0.687505796,0.446365092,0.748849475,0.539866221,1.019948161,0.536179235,0.748849475,0.662204243,0.395041089,0.354587288,0.665864014,0.301837425,0.501336093,0.437930437,0.711437318,0.891871064,1.199167687,0.716891858,0.902866097,1.214746465,496.7874248,650.1892386,-0.012737241,2.456384399,342.9777663,517.4647881,306.8036276,0.277166535,0.516162659,-0.285948851,-0.087169988,0.32706521,0.338677694,0.33054084,2092.943967,547,#395438,695
4053100,6/3/1985,26,NA,NA,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_19850604,30,132.585434,456.2509804,10:11:20,1,0,135,1,0,199,632,66,0.78440169,27,LT05,70.99512858,32.021545,1985-06-04T10:11:20Z,6,1985,10,Summer,1990,436,2020,1984,36,79701,492.5714286,690.5410731,474.5199749,698.0661377,192.7722569,119,437.3067815,624.9069431,457.852838,645.7243386,147.5444831,88.93506246,1.476593472,1.046983165,1.42898983,0.33739354,0.732673629,0.699795044,1.033312793,0.236106327,0.709053091,0.967761173,0.677234472,0.228494536,3.103151188,4.235379934,2.963897886,4.376472268,0.344164974,0.403881626,0.566128518,0.396262981,0.72234674,0.551271863,0.698095546,0.566255769,1.032226145,0.576998141,0.698095546,0.787761886,0.431036455,0.422751322,0.782853463,0.360334933,0.592727028,0.57717236,0.607904345,0.721351058,1.104083,0.596368973,0.835941674,1.066612481,531.1068623,635.3156409,0.032878586,1.719270789,258.1747194,498.1798555,208.4175571,0.192439121,0.61798379,-0.170238661,-0.016383506,0.351586744,0.300204956,0.348025278,2165.790901,541,#3E5941,696
4053100,10/7/1996,70,23,175.3000031,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_19961008,20,150.313904,91.04313725,10:00:10,1,0,216,1,0,199,320,68,0.921869703,27,LT05,126.9535777,57.819397,1996-10-08T10:00:10Z,10,1996,10,Fall,2000,436,2020,1984,36,79750,586.1785714,726.4337349,554.4375,621.6688731,247,139,527.2807834,658.4967654,532.1839847,576.6753915,187.1050726,102.9113252,1.093677998,1.009299033,1.248854095,0.354849026,0.808180105,0.800734052,0.875745215,0.284139699,0.922848439,1.141884629,0.914345906,0.324454755,2.844305487,3.519395579,2.818099884,3.082093839,0.426888495,0.442839765,0.623556809,0.475516368,0.733058258,0.690356468,0.6215372,0.593850564,0.915482807,0.59648814,0.6215372,0.862154502,0.448805921,0.482069847,0.744953137,0.430858145,0.629355284,0.696776115,0.486326792,0.544308229,0.807232375,0.484324107,0.681970362,0.801729688,592.8887744,617.5860785,0.007446052,1.145203219,107.8086191,389.5703189,49.39460811,0.044743269,0.557462947,-0.040123579,0.06624289,0.339561235,0.199265948,0.366732235,2294.636925,545,#4B5E4C,697
4053100,8/10/1998,18,26.70000076,33.40000153,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_19980811,0,139.350281,0,10:19:39,1,0,157,1,0,199,301,68,0.803959254,27,LT05,115.4314484,38.058964,1998-08-11T10:19:39Z,8,1998,10,Summer,2000,436,2020,1984,36,79763,524.4,613.3043478,430.8,597.2692308,244,170.5177159,467.5421651,552.9746001,416.7369552,554.2898634,184.8765341,125.7498806,1.185539839,0.891335555,1.182726696,0.395422163,0.753627662,0.845503871,1.002378524,0.334330969,0.751839394,0.99762712,0.843497592,0.333537642,2.254136563,2.991048068,2.528942721,2.998162347,0.42224977,0.482145606,0.633653787,0.481492536,0.777147078,0.632526271,0.625339429,0.569474076,0.919152595,0.54115998,0.625339429,0.748105707,0.408358754,0.407833131,0.638756914,0.376366233,0.564798149,0.563793155,0.543146259,0.626826814,0.849592239,0.571602824,0.751221808,0.921338822,510.2583826,553.6322318,-0.091876209,1.306891566,135.286241,369.4133293,86.74769827,0.084894284,0.498878499,-0.141657167,-0.001187849,0.271180652,0.246372338,0.307964475,1991.543584,558,#424F3B,698
4053100,10/7/2002,9,10,22,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_2_LE07_200027_20021008,21,158.162201,0,10:35:06,1,0,211,1,0,200,200,68,0.6,27,LE07,79.08066199,55.66798,2002-10-08T10:35:06Z,10,2002,10,Fall,2005,436,2020,1984,36,80004,312,410,285,303,128,66,312,410,285,303,128,66,0.971153846,0.913461538,1.314102564,0.41025641,0.695121951,0.76097561,0.73902439,0.312195122,0.940594059,1.353135314,1.02970297,0.422442244,2.2265625,3.203125,2.4375,2.3671875,0.437587658,0.448920863,0.579925651,0.530612245,0.755447942,0.723897912,0.686767169,0.697278912,0.992736077,0.666666667,0.686767169,0.951276102,0.394736842,0.463414634,0.647727273,0.399719495,0.529739777,0.6612529,0.41966759,0.507537688,0.688636364,0.435971223,0.563197026,0.733656174,361,356.5,-0.065853659,0.951086957,22.5959596,175,-9,-0.014634146,0.524163569,-0.030612245,0.150070126,0.297333333,0.304878049,0.22833858,1310,553,#2C3A28,699
4053100,7/7/2003,26,20,30,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_20030708,42,132.372269,0,10:17:31,1,0,135,1,0,199,135,66,0,27,LT05,99.25804311,32.036514,2003-07-08T10:17:31Z,7,2003,10,Summer,2005,436,2020,1984,36,79771,652.0714286,813,573,990.9,522,371,592.5287852,739.9323687,549.2960687,895.7617242,411.2650835,294.32922,1.511760689,0.927036935,1.248770334,0.694084564,0.742359832,0.800787761,1.210599458,0.555814424,0.613216723,0.826037046,0.661480357,0.459123305,1.335625344,1.799161656,1.440746635,2.178064125,0.362249144,0.459599531,0.514706477,0.410038123,0.616856911,0.453340958,0.648026154,0.512043444,0.77031261,0.497169312,0.648026154,0.566118739,0.412241713,0.369078527,0.547219988,0.335818336,0.477151915,0.420263812,0.672261042,0.784500111,0.892376166,0.694804503,0.778113018,0.932540028,666.2305769,817.8470465,-0.05842793,2.672882857,334.3590292,484.4966407,303.2329391,0.203745799,0.285500358,-0.239759031,-0.095268031,0.295536478,0.257640168,0.412085625,2777.518947,554,#54694E,700
4053100,6/7/2004,25,17,41,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_20040608,0,136.150314,0,10:22:28,1,0,129,1,0,199,425,68,0.671310241,27,LT05,111.0598517,30.359676,2004-06-08T10:22:28Z,6,2004,10,Summer,2005,436,2020,1984,36,79777,368.2605885,570.2414961,272.0952381,383,143,83,322.7506038,513.076057,264.7987025,350.7882644,112.5801529,64.78790142,1.086870978,0.820443709,1.58969821,0.348814693,0.516100291,0.629050215,0.683696422,0.219421958,0.754867621,1.462637463,0.92007241,0.320934776,2.352090449,4.557429029,2.866851709,3.115897921,0.37361261,0.414913326,0.515859347,0.524297331,0.855242945,0.696531295,0.87324766,0.833474529,1.359578179,0.761761617,0.87324766,1.107274553,0.316810548,0.393145392,0.608270145,0.306528115,0.423233556,0.571464719,0.419690207,0.597036301,0.805797107,0.450957253,0.560672553,0.929538736,417.9133304,431.9321607,-0.112949923,1.133404389,64.12753596,238.2081115,28.03766055,0.041627383,0.64012136,-0.139687106,0.187862594,0.29443067,0.483899709,0.285744045,1451.413628,554,#2E4926,701
4053100,3/14/2005,8,1,6.599999905,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_2_LE07_199027_20050315,0,151.105896,0,10:30:56,1,0,204,1,0,199,444,68,0.33717653,27,LE07,148.352366,53.306438,2005-03-15T10:30:56Z,3,2005,10,Spring,2005,436,2020,1984,36,79928,513.15625,650.5428571,502.125,300.9103694,115,92.02594892,513.15625,650.5428571,502.125,300.9103694,115,92.02594892,0.586391317,0.978503136,1.267728605,0.224103282,0.771855374,0.788812365,0.462552722,0.17677544,1.668686263,2.161915717,1.705345851,0.382173603,4.366304348,5.65689441,4.462228261,2.616611908,0.53933944,0.44519004,0.670316815,0.639020732,0.831527243,1.233814513,0.640751375,0.810104862,1.054150872,0.799127297,0.640751375,1.564141952,0.431490406,0.616810698,0.799363216,0.527745333,0.655907106,1.207291371,0.258580906,0.296381293,0.479037452,0.261055574,0.39306796,0.487600356,581.8495536,475.7266133,-0.016956992,0.466928171,-143.8756154,185.9103694,-212.2458806,-0.260722987,0.699559603,0.250567582,0.367472071,0.320945729,0.228144626,0.362302517,1966.734477,549,#495C47,702
4053100,3/12/2007,23,5,3.299999952,PONT DE CHAUMONT,6708753,556724,"c(556724, 6708753)",314,1_1_LT05_199027_20070313,3,152.792618,341,10:36:11,1,0,206,1,0,199,719,68,1.695875166,27,LT05,130.8905974,53.930374,2007-03-13T10:36:11Z,3,2007,10,Spring,2010,436,2020,1984,36,79785,693.2745098,796.55,520.5,493.2912546,185.2991972,122.4529853,634.131667,724.4112751,500.7492645,457.0887787,142.2125724,91.31942582,0.720810523,0.789661344,1.142367292,0.224263477,0.691249959,0.875375203,0.630979658,0.196314687,1.095518612,1.584837145,1.387327138,0.311126807,3.521132176,5.093862399,4.459040832,3.214123555,0.536717425,0.517590672,0.731726537,0.66204477,0.986266417,1.0581182,0.638314783,0.756298291,1.126678496,0.663854199,0.638314783,1.208759623,0.368592886,0.458889188,0.645009313,0.423825004,0.577816161,0.83555504,0.336455157,0.402763643,0.588770748,0.373084803,0.527436188,0.710911212,679.2714711,590.7500269,-0.184125244,0.640097548,-92.57193269,314.8762063,-177.0428883,-0.162243009,0.671800925,0.045582326,0.226256864,0.233940502,0.308750041,0.403441565,2316.380985,563,#5A6747,703
4053300,10/7/1996,38,30.29999924,232.8999939,PARKING RG - AMONT PONT D31,6704861,550041.5,"c(550041.5, 6704861)",317,1_1_LT05_199027_19961008,20,150.313904,7,10:00:10,1,0,216,1,0,199,413,68,0.951546125,27,LT05,129.1709128,57.819397,1996-10-08T10:00:10Z,10,1996,10,Fall,2000,436,2020,1984,36,81057,537.3252374,665.0816332,528.3783784,622.9669189,208.9819266,140,479.9256948,601.143336,508.0638061,577.8617742,159.2096406,103.6206604,1.204065089,1.058630141,1.252575852,0.331738105,0.845162502,0.798354845,0.961271197,0.264844724,0.879213384,1.040289154,0.830519886,0.275515093,3.19116232,3.77579733,3.014426092,3.62956522,0.407059894,0.432674544,0.631188027,0.441950815,0.719233917,0.651125095,0.608451138,0.553576918,0.900895036,0.568302569,0.608451138,0.81558357,0.469964259,0.480308021,0.794923669,0.430925873,0.66819467,0.689300651,0.534528099,0.584886554,0.904130537,0.520968314,0.759991467,0.86600445,540.5345154,589.5025551,0.046807657,1.305366938,153.0085332,418.6521336,97.93607941,0.092585781,0.58122176,-0.064275093,0.019746786,0.372021474,0.201645155,0.33479077,2166.994611,534,#445548,704
4053300,8/10/1998,22,25.20000076,30.5,PARKING RG - AMONT PONT D31,6704861,550041.5,"c(550041.5, 6704861)",317,1_1_LT05_199027_19980811,0,139.350281,0,10:19:39,1,0,157,1,0,199,407,68,0.639198527,27,LT05,99.62281218,38.058964,1998-08-11T10:19:39Z,8,1998,10,Summer,2000,436,2020,1984,36,81070,514.4470481,602.4656785,404.5272727,550.7129682,240.8159134,130,458.0477884,542.9184207,391.8753376,511.1296893,182.5163672,96.57240327,1.115887255,0.85553374,1.185287724,0.398465775,0.721794146,0.843677007,0.94144842,0.336176413,0.766684749,1.062193083,0.896147882,0.357084261,2.147069568,2.974628681,2.509625824,2.800459472,0.434560609,0.489998766,0.631411391,0.507248326,0.797448474,0.660348003,0.638785325,0.601235214,0.945205887,0.560184727,0.638785325,0.782702382,0.39149707,0.404338056,0.611765947,0.371781263,0.540193749,0.564949997,0.510636308,0.601383435,0.797936764,0.546783378,0.704583924,0.889862589,500.4831046,527.024055,-0.121882862,1.192652804,100.3953772,328.6133221,53.08190082,0.054770052,0.496808341,-0.132063885,0.03015871,0.260316141,0.278205854,0.302363954,1903.971236,559,#414D38,705
4053300,10/7/2002,13,12,26,PARKING RG - AMONT PONT D31,6704861,550041.5,"c(550041.5, 6704861)",317,1_2_LE07_200027_20021008,21,158.162201,156.8078431,10:35:06,1,0,211,1,0,200,442,68,1.544730374,27,LE07,81.91889898,55.66798,2002-10-08T10:35:06Z,10,2002,10,Fall,2005,436,2020,1984,36,81308,417,500.4909091,290,305.2785971,128.9038326,66.92311685,417,500.4909091,290,305.2785971,128.9038326,66.92311685,0.732082967,0.695443645,1.200218007,0.309121901,0.579431104,0.833181967,0.609958326,0.257554793,0.949951955,1.639456267,1.365965397,0.42224982,2.24973916,3.882668957,3.234969758,2.368266257,0.517517723,0.527520298,0.662541284,0.700512335,0.995455204,0.960425783,0.707907934,0.840767519,1.194763261,0.692933324,0.707907934,1.15272032,0.316079426,0.401507121,0.531229097,0.359904412,0.460760125,0.667922007,0.332732013,0.431794338,0.559216805,0.386188625,0.485035188,0.728755799,458.7454545,402.8847531,-0.253750863,0.612207951,-62.25034389,176.3747645,-111.7214029,-0.154679099,0.590387958,-0.025666297,0.24226818,0.232774755,0.420568896,0.278735082,1512.769506,563,#3B4729,706
